subj	name	gender	age	shape	dist	td_dif	resp	resp_key	d_loc	t_loc	gotKey	startTime	respTime	resp	fix_loc	runNum	prac
2	pr	m	20	diamond	none	dif	hori	left	N_dis	(840, 701)	True	497350	497950	left	(840, 525)	1	testing
2	pr	m	20	circle	green	dif	hori	left	(715, 649)	(1016, 525)	True	499066	500150	up	(840, 525)	1	testing
2	pr	m	20	circle	green	same	vert	up	(964, 400)	(964, 649)	True	502903	503998	up	(840, 525)	1	testing
2	pr	m	20	circle	green	same	hori	left	(964, 400)	(715, 649)	True	505128	505894	left	(840, 525)	1	testing
2	pr	m	20	diamond	green	dif	vert	up	(964, 400)	(840, 349)	True	507029	507870	up	(840, 525)	1	testing
2	pr	m	20	diamond	red	same	hori	left	(964, 400)	(664, 525)	True	509085	509838	left	(840, 525)	1	testing
2	pr	m	20	circle	red	same	hori	left	(664, 525)	(715, 400)	True	511038	511958	left	(840, 525)	1	testing
2	pr	m	20	diamond	green	dif	hori	left	(964, 649)	(840, 701)	True	513021	514326	left	(840, 525)	1	testing
2	pr	m	20	circle	green	same	hori	left	(964, 400)	(1016, 525)	True	515582	516422	left	(840, 525)	1	testing
2	pr	m	20	diamond	green	dif	vert	up	(964, 400)	(1016, 525)	True	517523	518390	up	(840, 525)	1	testing
2	pr	m	20	circle	red	same	hori	left	(964, 400)	(840, 349)	True	519450	520294	left	(840, 525)	1	testing
2	pr	m	20	circle	none	same	hori	left	N_dis	(715, 400)	True	521332	522062	left	(840, 525)	1	testing
2	pr	m	20	circle	red	same	vert	up	(964, 400)	(1016, 525)	True	523267	523990	up	(840, 525)	1	testing
2	pr	m	20	circle	none	same	vert	up	N_dis	(964, 649)	True	525213	526134	up	(840, 525)	1	testing
2	pr	m	20	diamond	red	same	vert	up	(1016, 525)	(964, 649)	True	527334	528373	up	(840, 525)	1	testing
2	pr	m	20	circle	none	same	hori	left	N_dis	(1016, 525)	True	529538	530549	left	(840, 525)	1	testing
2	pr	m	20	diamond	green	same	vert	up	(964, 400)	(840, 701)	True	531784	532798	up	(840, 525)	1	testing
2	pr	m	20	diamond	none	dif	hori	left	N_dis	(715, 649)	True	533963	534710	left	(840, 525)	1	testing
2	pr	m	20	circle	red	same	hori	left	(964, 400)	(840, 701)	True	535866	536782	left	(840, 525)	1	testing
2	pr	m	20	circle	green	same	hori	left	(964, 400)	(840, 349)	True	537980	538902	left	(840, 525)	1	testing
2	pr	m	20	circle	none	same	hori	left	N_dis	(715, 649)	True	539973	540878	left	(840, 525)	1	testing
2	pr	m	20	diamond	none	dif	vert	up	N_dis	(664, 525)	True	542101	543102	up	(840, 525)	1	testing
2	pr	m	20	circle	green	same	hori	left	(664, 525)	(840, 349)	True	544279	545133	left	(840, 525)	1	testing
